,caudalanteriorcingulate-lh,caudalmiddlefrontal-lh,frontalpole-rh,fusiform-rh,paracentral-lh,parahippocampal-rh,posteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5043478260869565,0.0,0.0,0.05217391304347826,0.3565217391304348,0.034782608695652174,0.0,0.05217391304347826
caudalmiddlefrontal-lh,0.0,0.9558823529411765,0.04411764705882353,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.057692307692307696,0.8269230769230769,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0
fusiform-rh,0.023391812865497075,0.0,0.023391812865497075,0.5497076023391813,0.0,0.29239766081871343,0.0,0.1111111111111111
paracentral-lh,0.27007299270072993,0.0,0.0,0.0,0.6715328467153284,0.0,0.058394160583941604,0.0
parahippocampal-rh,0.015748031496062992,0.0,0.031496062992125984,0.36220472440944884,0.0,0.4881889763779528,0.0,0.10236220472440945
posteriorcingulate-lh,0.0,0.0,0.0,0.0,0.039603960396039604,0.0,0.9603960396039604,0.0
rostralanteriorcingulate-rh,0.03389830508474576,0.0,0.0,0.1864406779661017,0.0,0.1440677966101695,0.0,0.635593220338983
