,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh
frontalpole-lh,0.4942339373970346,0.19357495881383854,0.0,0.04942339373970346,0.0,0.12520593080724876,0.13756177924217464,0.0
frontalpole-rh,0.20271416454622562,0.49363867684478374,0.0,0.08566581849024597,0.0,0.13401187446988974,0.08396946564885496,0.0
insula-rh,0.0,0.0,0.5489614243323442,0.3768545994065282,0.0,0.0,0.07418397626112759,0.0
medialorbitofrontal-rh,0.053959965187119235,0.09138381201044386,0.2175805047867711,0.4482158398607485,0.018276762402088774,0.08268059181897303,0.08790252393385553,0.0
parahippocampal-rh,0.0,0.0021008403361344537,0.0,0.04831932773109244,0.9495798319327731,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.16108786610878661,0.16317991631799164,0.0,0.09832635983263599,0.0,0.3713389121338912,0.17259414225941422,0.03347280334728033
rostralanteriorcingulate-rh,0.1691995947315096,0.10233029381965553,0.0486322188449848,0.10233029381965553,0.0,0.1691995947315096,0.4083080040526849,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.1553398058252427,0.0,0.8446601941747572
