,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.524390243902439,0.0,0.0,0.275609756097561,0.0975609756097561,0.0,0.0,0.1024390243902439
frontalpole-rh,0.0,0.36578382247673585,0.08661417322834646,0.14173228346456693,0.09305654974946313,0.07015032211882606,0.20114531138153185,0.04151753758052971
insula-rh,0.0,0.1072961373390558,0.47639484978540775,0.0,0.0,0.29012875536480687,0.10901287553648069,0.017167381974248927
medialorbitofrontal-lh,0.07766323024054983,0.1360824742268041,0.0,0.48109965635738833,0.1958762886597938,0.0,0.07903780068728522,0.030240549828178694
medialorbitofrontal-rh,0.04139433551198257,0.1394335511982571,0.0,0.31263616557734203,0.4542483660130719,0.0,0.05228758169934641,0.0
parahippocampal-rh,0.0,0.11074918566775244,0.3691639522258415,0.0,0.0,0.3952225841476656,0.11943539630836048,0.0054288816503800215
rostralanteriorcingulate-lh,0.0,0.2179080824088748,0.09587955625990491,0.09033280507131537,0.03803486529318542,0.08240887480190175,0.38114104595879555,0.09429477020602219
rostralanteriorcingulate-rh,0.07885304659498207,0.1003584229390681,0.03225806451612903,0.07885304659498207,0.0,0.005376344086021506,0.20967741935483872,0.4946236559139785
