,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.487256371814093,0.13793103448275862,0.27436281859070466,0.10044977511244378,0.0,0.0,0.0,0.0
frontalpole-rh,0.05763335377069283,0.34334763948497854,0.05334150827713059,0.16431637032495403,0.15941140404659718,0.061312078479460456,0.11955855303494789,0.041079092581238506
insula-lh,0.17545541706615533,0.08149568552253116,0.62607861936721,0.11025886864813039,0.006711409395973154,0.0,0.0,0.0
medialorbitofrontal-lh,0.05785837651122625,0.23316062176165803,0.09930915371329879,0.35146804835924006,0.114853195164076,0.0846286701208981,0.05872193436960276,0.0
medialorbitofrontal-rh,0.0,0.1961977186311787,0.0038022813688212928,0.09961977186311786,0.538403041825095,0.07680608365019011,0.08517110266159696,0.0
paracentral-lh,0.0,0.1245136186770428,0.0,0.12710765239948119,0.125810635538262,0.5590142671854734,0.06355382619974059,0.0
rostralanteriorcingulate-lh,0.0,0.18363463368220742,0.0,0.06470028544243578,0.10846812559467174,0.05042816365366318,0.47288296860133205,0.11988582302568981
rostralanteriorcingulate-rh,0.0,0.14046121593291405,0.0,0.0,0.0,0.0,0.27253668763102723,0.5870020964360587
