,bankssts-rh,entorhinal-rh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,middletemporal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.3684210526315789,0.0,0.10526315789473684,0.13157894736842105,0.15789473684210525,0.15789473684210525,0.0,0.07894736842105263
entorhinal-rh,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
frontalpole-rh,0.15789473684210525,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.1276595744680851,0.0,0.0,0.2978723404255319,0.2765957446808511,0.2553191489361702,0.02127659574468085,0.02127659574468085
inferiortemporal-rh,0.17307692307692307,0.0,0.0,0.2692307692307692,0.28846153846153844,0.21153846153846154,0.038461538461538464,0.019230769230769232
middletemporal-rh,0.09523809523809523,0.07142857142857142,0.0,0.19047619047619047,0.16666666666666666,0.35714285714285715,0.0,0.11904761904761904
temporalpole-rh,0.045454545454545456,0.0,0.0,0.13636363636363635,0.22727272727272727,0.0,0.5909090909090909,0.0
transversetemporal-rh,0.0,0.2727272727272727,0.0,0.0,0.0,0.13636363636363635,0.0,0.5909090909090909
