,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.142433234421365,0.142433234421365,0.11275964391691394,0.142433234421365,0.142433234421365,0.0712166172106825,0.11869436201780416,0.12759643916913946
parsopercularis-lh,0.1436950146627566,0.1436950146627566,0.11143695014662756,0.1436950146627566,0.1436950146627566,0.07038123167155426,0.11730205278592376,0.12609970674486803
parstriangularis-rh,0.13074204946996468,0.13074204946996468,0.13074204946996468,0.13074204946996468,0.13074204946996468,0.08480565371024736,0.13074204946996468,0.13074204946996468
superiorfrontal-rh,0.13573407202216067,0.13850415512465375,0.10526315789473684,0.16897506925207756,0.15512465373961218,0.0664819944598338,0.11080332409972299,0.11911357340720222
superiorparietal-lh,0.1384180790960452,0.14124293785310735,0.10734463276836158,0.1553672316384181,0.1553672316384181,0.06779661016949153,0.11299435028248588,0.12146892655367232
superiortemporal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
superiortemporal-rh,0.13175675675675674,0.13175675675675674,0.12837837837837837,0.13175675675675674,0.13175675675675674,0.08108108108108109,0.13175675675675674,0.13175675675675674
supramarginal-lh,0.1346153846153846,0.1346153846153846,0.12179487179487179,0.1346153846153846,0.1346153846153846,0.07692307692307693,0.1282051282051282,0.1346153846153846
