,CP1,P7,F8,C1,CP3,P1,PO4,PO8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.6041666666666666,0.0,0.0,0.3958333333333333,0.0,0.0,0.0
F8,0.0,0.0,0.47619047619047616,0.14285714285714285,0.0,0.0,0.38095238095238093,0.0
C1,0.0,0.0,0.35294117647058826,0.29411764705882354,0.0,0.0,0.35294117647058826,0.0
CP3,0.0,0.5135135135135135,0.0,0.0,0.4864864864864865,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.35,0.15,0.0,0.0,0.5,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
