,Fp1,Fz,F7,FT9,T8,F8,Fp2,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.6451612903225806,0.0,0.0,0.3548387096774194,0.0,0.0,0.0
F7,0.0,0.0,0.49295774647887325,0.5070422535211268,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.4186046511627907,0.5813953488372093,0.0,0.0,0.0,0.0
T8,0.0,0.375,0.0,0.0,0.625,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
