,Fp1,Fz,F7,FT9,T8,F8,Fp2,F6
Fp1,0.2676767676767677,0.0,0.0,0.0,0.0,0.2727272727272727,0.2777777777777778,0.18181818181818182
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.4573170731707317,0.4634146341463415,0.07926829268292683,0.0,0.0,0.0
FT9,0.0,0.0,0.453416149068323,0.45962732919254656,0.08695652173913043,0.0,0.0,0.0
T8,0.0,0.0,0.28205128205128205,0.3076923076923077,0.41025641025641024,0.0,0.0,0.0
F8,0.26153846153846155,0.0,0.0,0.0,0.0,0.27692307692307694,0.27692307692307694,0.18461538461538463
Fp2,0.2534562211981567,0.0,0.0,0.0,0.0,0.25806451612903225,0.3225806451612903,0.16589861751152074
F6,0.2517482517482518,0.0,0.0,0.0,0.0,0.2517482517482518,0.2517482517482518,0.24475524475524477
