,CP1,P7,F8,C1,CP3,P1,PO4,PO8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.49122807017543857,0.0,0.0,0.0,0.0,0.0,0.5087719298245614
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.5172413793103449
