,Fp1,Fz,F7,FT9,T8,F8,Fp2,F6
Fp1,0.7727272727272727,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.620253164556962,0.0,0.0,0.0,0.0,0.379746835443038
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.5079365079365079,0.0,0.0,0.0,0.0,0.49206349206349204
