,CP1,P7,F8,C1,CP3,P1,PO4,PO8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.5753424657534246,0.1963470319634703,0.0,0.0,0.0,0.0547945205479452,0.1735159817351598
F8,0.0,0.3208955223880597,0.31343283582089554,0.0,0.0,0.0,0.08955223880597014,0.27611940298507465
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.2553191489361702,0.2553191489361702,0.0,0.0,0.0,0.23404255319148937,0.2553191489361702
PO8,0.0,0.304,0.304,0.0,0.0,0.0,0.096,0.296
