,CP1,P7,F8,C1,CP3,P1,PO4,PO8
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.3148148148148148,0.0,0.18518518518518517,0.2962962962962963,0.2037037037037037,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.08333333333333333,0.0,0.3020833333333333,0.3125,0.3020833333333333,0.0
P1,0.0,0.0,0.125,0.0,0.26785714285714285,0.33035714285714285,0.2767857142857143,0.0
PO4,0.0,0.0,0.09,0.0,0.3,0.31,0.3,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
