,Fp1,F3,F7,Fp2,AF3,AFz,AF8,AF4
Fp1,0.41302555647155814,0.0,0.04699093157460841,0.2407254740313273,0.0,0.21022258862324814,0.08903544929925804,0.0
F3,0.0,0.6441495778045838,0.0,0.0,0.2762364294330519,0.07961399276236429,0.0,0.0
F7,0.0784313725490196,0.0,0.5742296918767507,0.2030812324929972,0.0,0.14425770308123248,0.0,0.0
Fp2,0.22342064714946072,0.0,0.11093990755007704,0.36517719568567025,0.0,0.2172573189522342,0.08320493066255778,0.0
AF3,0.0,0.3455098934550989,0.0,0.0,0.4505327245053272,0.2039573820395738,0.0,0.0
AFz,0.18059490084985835,0.0453257790368272,0.07223796033994334,0.20113314447592068,0.09419263456090651,0.330028328611898,0.0764872521246459,0.0
AF8,0.16615853658536586,0.0,0.0,0.16615853658536586,0.0,0.16615853658536586,0.5015243902439024,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
