,Fp1,F3,FT9,Fp2,AFz,AF8,AF4,F2
Fp1,0.4176334106728538,0.0,0.0,0.19953596287703015,0.382830626450116,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.24708624708624707,0.20745920745920746
Fp2,0.3346153846153846,0.0,0.0,0.33076923076923076,0.3346153846153846,0.0,0.0,0.0
AFz,0.33001988071570576,0.0,0.0,0.1709741550695825,0.4135188866799205,0.0,0.0,0.08548707753479125
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.39416058394160586,0.0,0.0,0.0,0.6058394160583942,0.0
F2,0.0,0.0,0.20327102803738317,0.0,0.102803738317757,0.0,0.0,0.6939252336448598
