,Fp1,F3,F7,Fp2,AF3,AFz,AF8,AF4
Fp1,0.24669603524229075,0.0,0.2511013215859031,0.2511013215859031,0.0,0.2511013215859031,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.1761006289308176,0.0,0.2893081761006289,0.27044025157232704,0.0,0.2641509433962264,0.0,0.0
Fp2,0.17891373801916932,0.0,0.2779552715654952,0.2747603833865815,0.0,0.268370607028754,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.18064516129032257,0.0,0.27419354838709675,0.27419354838709675,0.0,0.2709677419354839,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
