,Fp1,F3,FT9,Fp2,AFz,AF8,AF4,F2
Fp1,0.4828532235939643,0.0,0.0,0.11796982167352538,0.3991769547325103,0.0,0.0,0.0
F3,0.0,0.43859649122807015,0.0,0.0,0.0,0.1434468524251806,0.2930856553147575,0.12487100103199174
FT9,0.0,0.0,0.6683673469387755,0.0,0.0,0.0,0.18027210884353742,0.15136054421768708
Fp2,0.16603053435114504,0.0,0.0,0.6679389312977099,0.16603053435114504,0.0,0.0,0.0
AFz,0.38726790450928383,0.0,0.0,0.11405835543766578,0.4416445623342175,0.0,0.0,0.05702917771883289
AF8,0.0,0.16706443914081145,0.0,0.0,0.0,0.4486873508353222,0.36992840095465396,0.014319809069212411
AF4,0.0,0.1749235474006116,0.06605504587155964,0.0,0.0,0.19021406727828746,0.4948012232415902,0.07400611620795107
F2,0.0,0.15125,0.10875,0.0,0.055,0.0125,0.15125,0.52125
