,Fp1,F3,FT9,Fp2,AFz,AF8,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.34074074074074073,0.0,0.0,0.0,0.3148148148148148,0.34444444444444444,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.13258785942492013,0.0,0.0,0.0,0.48722044728434505,0.3801916932907348,0.0
AF4,0.0,0.15220949263502456,0.0,0.0,0.0,0.39279869067103107,0.45499181669394434,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
