,Fp1,F7,FT9,FT10,Fp2,AF3,F6,AF4
Fp1,0.691699604743083,0.0,0.0,0.0,0.308300395256917,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.42803030303030304,0.2765151515151515,0.0,0.10227272727272728,0.08333333333333333,0.10984848484848485
FT10,0.0,0.0,0.17233009708737865,0.28883495145631066,0.0,0.1820388349514563,0.16990291262135923,0.18689320388349515
Fp2,0.5031847133757962,0.0,0.0,0.0,0.4968152866242038,0.0,0.0,0.0
AF3,0.0,0.0,0.041666666666666664,0.12166666666666667,0.0,0.43,0.17666666666666667,0.23
F6,0.0,0.0,0.04938271604938271,0.16790123456790124,0.0,0.2617283950617284,0.25925925925925924,0.2617283950617284
AF4,0.0,0.0,0.055327868852459015,0.15368852459016394,0.0,0.28688524590163933,0.21721311475409835,0.28688524590163933
