,Fp1,F7,FT9,FT10,Fp2,AF3,F6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
F6,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.4855072463768116,0.4855072463768116
AF4,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.4855072463768116,0.4855072463768116
