,Fp1,FT9,TP9,P3,Fp2,AF7,AFz,AF8
Fp1,0.25396825396825395,0.0,0.0,0.2222222222222222,0.21164021164021163,0.1746031746031746,0.13756613756613756,0.0
FT9,0.0,0.4744525547445255,0.40145985401459855,0.0,0.0,0.0,0.0,0.12408759124087591
TP9,0.0,0.40476190476190477,0.4603174603174603,0.0,0.0,0.0,0.0,0.1349206349206349
P3,0.22346368715083798,0.0,0.0,0.22905027932960895,0.21787709497206703,0.18435754189944134,0.1452513966480447,0.0
Fp2,0.22950819672131148,0.0,0.0,0.22404371584699453,0.22404371584699453,0.18032786885245902,0.14207650273224043,0.0
AF7,0.21019108280254778,0.0,0.0,0.21019108280254778,0.21019108280254778,0.20382165605095542,0.16560509554140126,0.0
AFz,0.20155038759689922,0.0,0.0,0.20155038759689922,0.20155038759689922,0.20155038759689922,0.1937984496124031,0.0
AF8,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.32
