,Fp1,Fz,F4,Fp2,AF7,AFz,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.3770491803278688,0.0,0.0,0.39344262295081966,0.0,0.22950819672131148,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3333333333333333,0.0,0.0,0.4444444444444444,0.0,0.2222222222222222,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.3404255319148936,0.0,0.0,0.3404255319148936,0.0,0.3191489361702128,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
