,Fp1,Fz,F4,Fp2,AF7,AFz,F6,AF8
Fp1,0.1951219512195122,0.0,0.0,0.2073170731707317,0.2073170731707317,0.2073170731707317,0.18292682926829268,0.0
Fz,0.0,0.330188679245283,0.33962264150943394,0.0,0.0,0.0,0.0,0.330188679245283
F4,0.0,0.330188679245283,0.33962264150943394,0.0,0.0,0.0,0.0,0.330188679245283
Fp2,0.14782608695652175,0.0,0.0,0.22608695652173913,0.20869565217391303,0.23478260869565218,0.1826086956521739,0.0
AF7,0.1328125,0.0,0.0,0.203125,0.2265625,0.234375,0.203125,0.0
AFz,0.12318840579710146,0.0,0.0,0.1956521739130435,0.21739130434782608,0.2753623188405797,0.18840579710144928,0.0
F6,0.1452991452991453,0.0,0.0,0.19658119658119658,0.2222222222222222,0.2222222222222222,0.21367521367521367,0.0
AF8,0.0,0.32432432432432434,0.3333333333333333,0.0,0.0,0.0,0.0,0.34234234234234234
