,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.01677941120894902,0.0164014965420808,0.016540065253265814,0.016703828275575375,0.016703828275575375,0.016477079475454442,0.016666036808888552,0.016792008364511293,0.016666036808888552,0.016615648186639458,0.0166912311200131,0.0167416197422622,0.01512918383029112,0.01675421689782447,0.01675421689782447,0.0167416197422622,0.016703828275575375,0.0,0.016766814053386744,0.016703828275575375,0.016792008364511293,0.016703828275575375,0.016678633964450826,0.01671642543113765,0.0167416197422622,0.016678633964450826,0.016703828275575375,0.016640842497764007,0.016766814053386744,0.016766814053386744,0.016640842497764007,0.016766814053386744,0.016766814053386744,0.01675421689782447,0.016766814053386744,0.016666036808888552,0.01675421689782447,0.0167416197422622,0.01675421689782447,0.016552662408828085,0.016540065253265814,0.016766814053386744,0.016666036808888552,0.016703828275575375,0.016703828275575375,0.016729022586699924,0.016703828275575375,0.016703828275575375,0.016489676631016716,0.0167416197422622,0.01677941120894902,0.0166912311200131,0.016703828275575375,0.016666036808888552,0.01675421689782447,0.01652746809770354,0.016666036808888552,0.01650227378657899,0.016729022586699924,0.01677941120894902,0.016766814053386744
Fz,0.016708395717215434,0.016670650847372327,0.016746140587058544,0.01665806922409129,0.016695814093934398,0.016595161107686114,0.016683232470653363,0.01665806922409129,0.016771303833620615,0.01665806922409129,0.01665806922409129,0.016683232470653363,0.015173437676929077,0.016733558963777508,0.016733558963777508,0.016708395717215434,0.01672097734049647,0.0,0.016620324354248185,0.016733558963777508,0.01660774273096715,0.01675872221033958,0.016771303833620615,0.01672097734049647,0.01672097734049647,0.016821630326744757,0.016733558963777508,0.016695814093934398,0.01665806922409129,0.016746140587058544,0.01660774273096715,0.016708395717215434,0.016645487600810256,0.016746140587058544,0.01665806922409129,0.016771303833620615,0.016746140587058544,0.016796467080182686,0.016695814093934398,0.016670650847372327,0.016670650847372327,0.016620324354248185,0.016771303833620615,0.016708395717215434,0.01675872221033958,0.016406436758470578,0.016733558963777508,0.01675872221033958,0.016406436758470578,0.016557416237843008,0.016645487600810256,0.016683232470653363,0.016683232470653363,0.01675872221033958,0.01675872221033958,0.016645487600810256,0.01672097734049647,0.016708395717215434,0.016733558963777508,0.01665806922409129,0.01672097734049647
F3,0.01668212468352844,0.016544255884491012,0.016669591156343217,0.01669465821071366,0.01670719173789888,0.016519188830120574,0.01669465821071366,0.01673225879226932,0.0167197252650841,0.016669591156343217,0.01670719173789888,0.01669465821071366,0.015127967312561101,0.01674479231945454,0.016769859373824983,0.01674479231945454,0.0167197252650841,0.0,0.01669465821071366,0.01670719173789888,0.01668212468352844,0.01673225879226932,0.01673225879226932,0.01673225879226932,0.016794926428195422,0.01674479231945454,0.01673225879226932,0.016669591156343217,0.01670719173789888,0.01669465821071366,0.016581856466046676,0.016757325846639762,0.0167197252650841,0.016769859373824983,0.0167197252650841,0.01670719173789888,0.01674479231945454,0.016769859373824983,0.01674479231945454,0.016594389993231894,0.016606923520417115,0.016669591156343217,0.01673225879226932,0.0167197252650841,0.01673225879226932,0.016506655302935352,0.01673225879226932,0.01674479231945454,0.016406387085453587,0.016631990574787557,0.01668212468352844,0.01669465821071366,0.0167197252650841,0.01670719173789888,0.0167823929010102,0.016556789411676234,0.01669465821071366,0.016581856466046676,0.016757325846639762,0.0167197252650841,0.01674479231945454
F7,0.01660440535239071,0.01625457589425155,0.01640450280488262,0.016841789627556565,0.01682929571833731,0.01649196016941741,0.016754332263021778,0.016754332263021778,0.01662939317082922,0.01649196016941741,0.016554429715513685,0.0168043078998988,0.015005184972325992,0.016729344444583266,0.016779320081460287,0.016704356626144754,0.01671685053536401,0.0,0.016816801809118057,0.016754332263021778,0.016766826172241032,0.016666874898486988,0.01671685053536401,0.0166918627169255,0.016616899261609964,0.01660440535239071,0.0166918627169255,0.016579417533952197,0.01674183835380252,0.0168043078998988,0.016779320081460287,0.0168043078998988,0.016841789627556565,0.016766826172241032,0.016754332263021778,0.0166918627169255,0.016729344444583266,0.016666874898486988,0.016791813990679545,0.016616899261609964,0.01662939317082922,0.01689176526443359,0.016729344444583266,0.016779320081460287,0.016641887080048476,0.016729344444583266,0.01671685053536401,0.01671685053536401,0.016579417533952197,0.016779320081460287,0.016766826172241032,0.016704356626144754,0.016729344444583266,0.016704356626144754,0.016766826172241032,0.016579417533952197,0.016679368807706242,0.01631704544034783,0.016729344444583266,0.016854283536775823,0.016729344444583266
FT9,0.01659294799710123,0.01625559137366619,0.01640552765074843,0.016830347102481446,0.016817852412724592,0.016492990479046406,0.016755378963940325,0.016755378963940325,0.01663043206637179,0.016492990479046406,0.016555463927830673,0.016805357722967738,0.015018617087737711,0.01673038958442662,0.016780368343454033,0.016705400204912912,0.016717894894669766,0.0,0.016817852412724592,0.016755378963940325,0.01676787365369718,0.016667916135642353,0.016717894894669766,0.016692905515156058,0.01661793737661494,0.016605442686858086,0.016692905515156058,0.016580453307344378,0.01674288427418347,0.016805357722967738,0.016755378963940325,0.016805357722967738,0.0168428417922383,0.01676787365369718,0.016755378963940325,0.016692905515156058,0.01673038958442662,0.016667916135642353,0.016792863033210887,0.01661793737661494,0.01663043206637179,0.016892820551265713,0.01673038958442662,0.016780368343454033,0.016642926756128645,0.016717894894669766,0.016717894894669766,0.016717894894669766,0.016580453307344378,0.016780368343454033,0.01676787365369718,0.016705400204912912,0.01673038958442662,0.016705400204912912,0.01676787365369718,0.016580453307344378,0.016680410825399207,0.01631806482245046,0.01673038958442662,0.01685533648199515,0.01673038958442662
FC5,0.016576643695287763,0.01646489104116223,0.016576643695287763,0.016750481157260817,0.016750481157260817,0.016738064195691314,0.016738064195691314,0.016613894579996274,0.016762898118830322,0.016390389271745204,0.016514558887440245,0.016750481157260817,0.015136276153225306,0.016713230272552306,0.016738064195691314,0.016688396349413298,0.016775315080399825,0.0,0.016651145464704788,0.016800149003538833,0.016589060656857266,0.016725647234121812,0.01681256596510834,0.016725647234121812,0.016589060656857266,0.016713230272552306,0.016750481157260817,0.016675979387843796,0.016651145464704788,0.01681256596510834,0.016651145464704788,0.016750481157260817,0.016700813310982804,0.016750481157260817,0.01662631154156578,0.016837399888247347,0.016738064195691314,0.016750481157260817,0.016713230272552306,0.01678773204196933,0.01678773204196933,0.016638728503135282,0.01681256596510834,0.01678773204196933,0.016725647234121812,0.016402806233314707,0.01678773204196933,0.016800149003538833,0.016489724964301237,0.016576643695287763,0.01662631154156578,0.016713230272552306,0.016713230272552306,0.01682498292667784,0.016750481157260817,0.016775315080399825,0.016762898118830322,0.01644005711802322,0.016725647234121812,0.016688396349413298,0.016688396349413298
FC1,0.016582633053221288,0.016283846872082165,0.016420790538437598,0.0167942732648615,0.01678182384064737,0.016520385932150636,0.01675692499221911,0.01675692499221911,0.01664488017429194,0.01649548708372238,0.016570183629007158,0.0167942732648615,0.014989106753812636,0.01673202614379085,0.0167942732648615,0.01671957671957672,0.01673202614379085,0.0,0.01680672268907563,0.01675692499221911,0.01675692499221911,0.0166697790227202,0.01673202614379085,0.01670712729536259,0.01663243075007781,0.01661998132586368,0.01670712729536259,0.016595082477435418,0.016744475568004978,0.0167942732648615,0.01668222844693433,0.01680672268907563,0.01683162153750389,0.01678182384064737,0.01675692499221911,0.01670712729536259,0.016744475568004978,0.01669467787114846,0.0167942732648615,0.01661998132586368,0.01663243075007781,0.01681917211328976,0.016744475568004978,0.01678182384064737,0.01665732959850607,0.01665732959850607,0.01673202614379085,0.01673202614379085,0.016532835356364767,0.016744475568004978,0.016744475568004978,0.01671957671957672,0.016744475568004978,0.01671957671957672,0.01678182384064737,0.016582633053221288,0.01669467787114846,0.016333644568938686,0.016744475568004978,0.01685652038593215,0.01673202614379085
C3,0.01667482829196017,0.016310694240403812,0.016448814053063122,0.016712497331776346,0.016699940985170955,0.016473926746273904,0.01667482829196017,0.01682550445122487,0.01666227194535478,0.016549264825906254,0.016612046558933214,0.01675016637159252,0.015017390540048468,0.01676272271819791,0.016775279064803306,0.01673761002498713,0.016712497331776346,0.0,0.016775279064803306,0.016699940985170955,0.01681294810461948,0.016699940985170955,0.016687384638565565,0.01673761002498713,0.01667482829196017,0.016637159252143995,0.016712497331776346,0.016612046558933214,0.016787835411408696,0.01676272271819791,0.01659949021232782,0.016787835411408696,0.016787835411408696,0.016775279064803306,0.01681294810461948,0.01667482829196017,0.01676272271819791,0.016725053678381736,0.016775279064803306,0.016549264825906254,0.016549264825906254,0.016850617144435656,0.01667482829196017,0.016712497331776346,0.016687384638565565,0.01681294810461948,0.016712497331776346,0.016712497331776346,0.01657437751911704,0.01682550445122487,0.01681294810461948,0.016699940985170955,0.016725053678381736,0.01667482829196017,0.016775279064803306,0.01652415213269547,0.01667482829196017,0.016411145013246947,0.01673761002498713,0.01682550445122487,0.016775279064803306
T7,0.01665608544646525,0.016344873087600055,0.016481806525500742,0.01671832791823829,0.016730776412592897,0.016506703514209957,0.01670587942388368,0.01676812189565672,0.016693430929529074,0.016519152008564564,0.01659384297469221,0.01676812189565672,0.015037781180366234,0.016780570390011327,0.016793018884365934,0.016730776412592897,0.016743224906947504,0.0,0.016730776412592897,0.016730776412592897,0.01670587942388368,0.016730776412592897,0.01671832791823829,0.016755673401302112,0.016680982435174466,0.016680982435174466,0.016743224906947504,0.016643636952110644,0.016743224906947504,0.016780570390011327,0.016643636952110644,0.016805467378720542,0.016743224906947504,0.016793018884365934,0.016780570390011327,0.01670587942388368,0.016780570390011327,0.016755673401302112,0.016780570390011327,0.016581394480337602,0.016581394480337602,0.016730776412592897,0.01671832791823829,0.016743224906947504,0.01671832791823829,0.01659384297469221,0.016743224906947504,0.016743224906947504,0.016456909536791527,0.016693430929529074,0.01670587942388368,0.01671832791823829,0.016743224906947504,0.01670587942388368,0.016793018884365934,0.016556497491628387,0.01670587942388368,0.016407115559373093,0.01676812189565672,0.016793018884365934,0.016793018884365934
TP9,0.016739807924696305,0.01652356420530433,0.01659988551803091,0.016688927049545253,0.01667620683075749,0.016447242892577752,0.016663486611969727,0.016816129237422883,0.016650766393181964,0.01676524836227183,0.01672708770590854,0.01672708770590854,0.015098899701074859,0.016739807924696305,0.016752528143484068,0.01672708770590854,0.016688927049545253,0.0,0.016752528143484068,0.01667620683075749,0.016777968581059594,0.016688927049545253,0.016663486611969727,0.01671436748712078,0.016752528143484068,0.01667620683075749,0.016688927049545253,0.016625325955606438,0.01676524836227183,0.01672708770590854,0.016574445080455386,0.01676524836227183,0.01676524836227183,0.016752528143484068,0.016790688799847357,0.016650766393181964,0.016739807924696305,0.01672708770590854,0.016752528143484068,0.01652356420530433,0.01652356420530433,0.01680340901863512,0.016663486611969727,0.016688927049545253,0.016688927049545253,0.01676524836227183,0.016688927049545253,0.016688927049545253,0.016510843986516567,0.016777968581059594,0.016777968581059594,0.01667620683075749,0.016701647268333016,0.016650766393181964,0.016752528143484068,0.016498123767728804,0.016650766393181964,0.016625325955606438,0.01672708770590854,0.01680340901863512,0.016752528143484068
