,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.3763440860215054,0.0,0.3548387096774194,0.0,0.0,0.13978494623655913,0.12903225806451613,0.0
caudalanteriorcingulate-rh,0.0,0.6271186440677966,0.0,0.03389830508474576,0.1016949152542373,0.23728813559322035,0.0,0.0
frontalpole-rh,0.38461538461538464,0.0,0.3626373626373626,0.0,0.0,0.14285714285714285,0.10989010989010989,0.0
lateralorbitofrontal-rh,0.0,0.07272727272727272,0.0,0.45454545454545453,0.2909090909090909,0.0,0.18181818181818182,0.0
medialorbitofrontal-rh,0.0,0.13333333333333333,0.0,0.21333333333333335,0.44,0.0,0.21333333333333335,0.0
rostralanteriorcingulate-lh,0.2236842105263158,0.13157894736842105,0.2236842105263158,0.0,0.0,0.42105263157894735,0.0,0.0
rostralanteriorcingulate-rh,0.0963855421686747,0.0,0.07228915662650602,0.12048192771084337,0.21686746987951808,0.0,0.4939759036144578,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
