,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,middletemporal-lh,parahippocampal-lh
bankssts-lh,0.49423076923076925,0.023076923076923078,0.013461538461538462,0.0057692307692307696,0.04230769230769231,0.009615384615384616,0.40384615384615385,0.007692307692307693
entorhinal-lh,0.015352407536636426,0.1765526866713189,0.162595952547104,0.15073272854152128,0.17445917655268667,0.1612002791346825,0.0034891835310537334,0.15561758548499652
fusiform-lh,0.010224948875255624,0.169052488070893,0.169052488070893,0.1574642126789366,0.16496250852079072,0.16700749829584186,0.0006816632583503749,0.16155419222903886
inferiortemporal-lh,0.0077192982456140355,0.16,0.16842105263157894,0.16912280701754387,0.15789473684210525,0.1705263157894737,0.0,0.16631578947368422
isthmuscingulate-rh,0.02426837972876517,0.16773733047822983,0.15631691648822268,0.1441827266238401,0.198429693076374,0.15560314061384725,0.004282655246252677,0.14917915774446824
lingual-lh,0.008048289738430584,0.1676727028839705,0.16968477531857815,0.15828303152246814,0.16230717639168343,0.16968477531857815,0.0,0.1643192488262911
middletemporal-lh,0.41150442477876104,0.004424778761061947,0.0,0.0,0.0022123893805309734,0.0,0.581858407079646,0.0
parahippocampal-lh,0.007387508394895903,0.16453995970449967,0.1732706514439221,0.1605104096709201,0.15648085963734049,0.1712558764271323,0.0,0.16655473472128945
