,entorhinal-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parsorbitalis-lh,parstriangularis-lh,superiorparietal-lh,temporalpole-lh
entorhinal-lh,0.41778523489932884,0.0,0.018456375838926176,0.11073825503355705,0.06208053691275168,0.1342281879194631,0.09563758389261745,0.1610738255033557
frontalpole-lh,0.0,0.6675324675324675,0.3194805194805195,0.012987012987012988,0.0,0.0,0.0,0.0
frontalpole-rh,0.020833333333333332,0.1955128205128205,0.6618589743589743,0.030448717948717948,0.019230769230769232,0.014423076923076924,0.04326923076923077,0.014423076923076924
isthmuscingulate-rh,0.13446969696969696,0.005681818181818182,0.03598484848484849,0.5700757575757576,0.013257575757575758,0.07196969696969698,0.08333333333333333,0.08522727272727272
parsorbitalis-lh,0.06335616438356165,0.0,0.017123287671232876,0.011986301369863013,0.4469178082191781,0.24315068493150685,0.15753424657534246,0.059931506849315065
parstriangularis-lh,0.1270358306188925,0.0,0.011400651465798045,0.06351791530944625,0.22312703583061888,0.36319218241042345,0.15960912052117263,0.05211726384364821
superiorparietal-lh,0.07881773399014778,0.0,0.03776683087027915,0.06239737274220033,0.15763546798029557,0.15270935960591134,0.38095238095238093,0.1297208538587849
temporalpole-lh,0.15555555555555556,0.0,0.011965811965811967,0.05641025641025641,0.07692307692307693,0.0735042735042735,0.12991452991452992,0.49572649572649574
