,FT9,FC5,TP9,CP5,F8,AF7,TP7,AF8
FT9,0.4504896626768226,0.20565832426550598,0.0,0.20239390642002175,0.0,0.14145810663764963,0.0,0.0
FC5,0.21593533487297922,0.41916859122401845,0.0,0.2517321016166282,0.0,0.11316397228637413,0.0,0.0
TP9,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.45027322404371584,0.08306010928961749
CP5,0.1555004135649297,0.18362282878411912,0.0,0.4218362282878412,0.0,0.22001654259718775,0.0,0.01902398676592225
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.12165898617511521,0.09216589861751152,0.0,0.2488479262672811,0.0,0.38064516129032255,0.0,0.15668202764976957
TP7,0.0,0.0,0.4641255605381166,0.0,0.0,0.0,0.4618834080717489,0.07399103139013453
AF8,0.0,0.0,0.09102402022756005,0.03413400758533502,0.0,0.21997471554993678,0.07838179519595449,0.5764854614412137
