,entorhinal-lh,frontalpole-lh,isthmuscingulate-rh,parahippocampal-rh,parsopercularis-lh,parsopercularis-rh,rostralanteriorcingulate-lh,temporalpole-lh
entorhinal-lh,0.47928994082840237,0.0,0.13609467455621302,0.1834319526627219,0.011834319526627219,0.0,0.0,0.1893491124260355
frontalpole-lh,0.024096385542168676,0.8313253012048193,0.0,0.0,0.10843373493975904,0.0,0.03614457831325301,0.0
isthmuscingulate-rh,0.10303030303030303,0.0,0.5636363636363636,0.23636363636363636,0.07272727272727272,0.0,0.0,0.024242424242424242
parahippocampal-rh,0.17058823529411765,0.0,0.2823529411764706,0.4470588235294118,0.029411764705882353,0.0,0.0,0.07058823529411765
parsopercularis-lh,0.0,0.08666666666666667,0.05333333333333334,0.006666666666666667,0.6933333333333334,0.0,0.07333333333333333,0.08666666666666667
parsopercularis-rh,0.0,0.0,0.0,0.0,0.0,0.9607843137254902,0.0,0.0392156862745098
rostralanteriorcingulate-lh,0.0,0.08333333333333333,0.018518518518518517,0.0,0.12037037037037036,0.0,0.7777777777777778,0.0
temporalpole-lh,0.15508021390374332,0.0,0.0427807486631016,0.0748663101604278,0.053475935828877004,0.0213903743315508,0.0,0.6524064171122995
