,TP10,FT10,FC2,Fp2,AF7,AF3,AF8,FCz
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.47619047619047616,0.0,0.0,0.5238095238095238,0.0,0.0
Fp2,0.0,0.0,0.0,0.36363636363636365,0.29545454545454547,0.0,0.0,0.3409090909090909
AF7,0.0,0.0,0.0,0.34210526315789475,0.3157894736842105,0.0,0.0,0.34210526315789475
AF3,0.0,0.0,0.4772727272727273,0.0,0.0,0.5227272727272727,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.36363636363636365,0.29545454545454547,0.0,0.0,0.3409090909090909
