,Fp1,TP10,FT10,FC2,AF7,F5,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.4230769230769231,0.0,0.28846153846153844,0.0,0.0,0.0,0.28846153846153844
FT10,0.0,0.0,0.3815789473684211,0.0,0.11842105263157894,0.10526315789473684,0.39473684210526316,0.0
FC2,0.0,0.3488372093023256,0.0,0.32558139534883723,0.0,0.0,0.0,0.32558139534883723
AF7,0.0,0.0,0.28125,0.0,0.25,0.1875,0.28125,0.0
F5,0.0,0.0,0.25806451612903225,0.0,0.25806451612903225,0.22580645161290322,0.25806451612903225,0.0
AF8,0.0,0.0,0.38461538461538464,0.0,0.11538461538461539,0.10256410256410256,0.3974358974358974,0.0
AF4,0.0,0.3488372093023256,0.0,0.32558139534883723,0.0,0.0,0.0,0.32558139534883723
