,Oz,O2,P8,CP6,AFz,PO4,PO8,TP8
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.047619047619047616,0.47619047619047616
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
TP8,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.047619047619047616,0.47619047619047616
