,Oz,O2,P8,CP6,AFz,PO4,PO8,TP8
Oz,0.21951219512195122,0.0,0.14634146341463414,0.0,0.21951219512195122,0.21951219512195122,0.1951219512195122,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.20588235294117646,0.0,0.17647058823529413,0.0,0.20588235294117646,0.20588235294117646,0.20588235294117646,0.0
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.21951219512195122,0.0,0.14634146341463414,0.0,0.21951219512195122,0.21951219512195122,0.1951219512195122,0.0
PO4,0.21951219512195122,0.0,0.14634146341463414,0.0,0.21951219512195122,0.21951219512195122,0.1951219512195122,0.0
PO8,0.21951219512195122,0.0,0.14634146341463414,0.0,0.21951219512195122,0.21951219512195122,0.1951219512195122,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
