,Oz,O2,P8,CP6,AFz,PO4,PO8,TP8
Oz,0.19658119658119658,0.0,0.06944444444444445,0.07158119658119658,0.19764957264957264,0.19658119658119658,0.19337606837606838,0.07478632478632478
O2,0.0,0.6770833333333334,0.052083333333333336,0.140625,0.0,0.0,0.0,0.13020833333333334
P8,0.15,0.031578947368421054,0.37105263157894736,0.0,0.15263157894736842,0.15,0.14473684210526316,0.0
CP6,0.11613876319758673,0.03167420814479638,0.0,0.2473604826546003,0.11764705882352941,0.11613876319758673,0.1191553544494721,0.25188536953242835
AFz,0.19618239660657477,0.0,0.06998939554612937,0.07211028632025451,0.19724284199363734,0.19618239660657477,0.19300106044538706,0.07529162248144221
PO4,0.19658119658119658,0.0,0.06944444444444445,0.07158119658119658,0.19764957264957264,0.19658119658119658,0.19337606837606838,0.07478632478632478
PO8,0.19639065817409768,0.0,0.06687898089171974,0.0732484076433121,0.19745222929936307,0.19639065817409768,0.1932059447983015,0.07643312101910828
TP8,0.12220566318926974,0.026825633383010434,0.0,0.23695976154992549,0.12369597615499255,0.12220566318926974,0.12518628912071536,0.2429210134128167
