,Oz,O2,P8,AFz,POz,PO4,PO8,CP4
Oz,0.1568627450980392,0.0,0.0,0.17647058823529413,0.17647058823529413,0.1568627450980392,0.1568627450980392,0.17647058823529413
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AFz,0.14285714285714285,0.0,0.0,0.17857142857142858,0.19642857142857142,0.14285714285714285,0.14285714285714285,0.19642857142857142
POz,0.14285714285714285,0.0,0.0,0.17857142857142858,0.19642857142857142,0.14285714285714285,0.14285714285714285,0.19642857142857142
PO4,0.1568627450980392,0.0,0.0,0.17647058823529413,0.17647058823529413,0.1568627450980392,0.1568627450980392,0.17647058823529413
PO8,0.1568627450980392,0.0,0.0,0.17647058823529413,0.17647058823529413,0.1568627450980392,0.1568627450980392,0.17647058823529413
CP4,0.14285714285714285,0.0,0.0,0.17857142857142858,0.19642857142857142,0.14285714285714285,0.14285714285714285,0.19642857142857142
