,Oz,O2,P8,CP6,AFz,PO4,PO8,TP8
Oz,0.20689655172413793,0.0,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.0
O2,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.375
P8,0.08333333333333333,0.0,0.6875,0.0,0.08333333333333333,0.08333333333333333,0.0625,0.0
CP6,0.0,0.031746031746031744,0.0,0.49206349206349204,0.0,0.0,0.0,0.47619047619047616
AFz,0.20689655172413793,0.0,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.0
PO4,0.20689655172413793,0.0,0.20689655172413793,0.0,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.0
PO8,0.21428571428571427,0.0,0.17857142857142858,0.0,0.21428571428571427,0.21428571428571427,0.17857142857142858,0.0
TP8,0.0,0.03278688524590164,0.0,0.4918032786885246,0.0,0.0,0.0,0.47540983606557374
