,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.28346456692913385,0.28346456692913385,0.0,0.0,0.0,0.0,0.28346456692913385,0.14960629921259844
F3,0.27169811320754716,0.30566037735849055,0.0,0.0,0.0,0.0,0.2792452830188679,0.14339622641509434
Pz,0.0,0.0,0.3269230769230769,0.32967032967032966,0.32967032967032966,0.013736263736263736,0.0,0.0
P4,0.0,0.0,0.32602739726027397,0.3287671232876712,0.3287671232876712,0.01643835616438356,0.0,0.0
CP2,0.0,0.0,0.3269230769230769,0.32967032967032966,0.32967032967032966,0.013736263736263736,0.0,0.0
AF3,0.0,0.0,0.04938271604938271,0.06172839506172839,0.04938271604938271,0.8395061728395061,0.0,0.0
AFz,0.2801556420233463,0.28793774319066145,0.0,0.0,0.0,0.0,0.2840466926070039,0.14785992217898833
P2,0.10919540229885058,0.10919540229885058,0.0,0.0,0.0,0.0,0.10919540229885058,0.6724137931034483
