,F7,Pz,O2,P4,CP2,AF3,P2,CPz
F7,0.17148241206030151,0.15891959798994976,0.15201005025125627,0.15891959798994976,0.15891959798994976,0.032035175879396985,0.0,0.16771356783919597
Pz,0.16193548387096773,0.1638709677419355,0.15741935483870967,0.1638709677419355,0.1638709677419355,0.03096774193548387,0.0,0.15806451612903225
O2,0.15963060686015831,0.16226912928759896,0.16226912928759896,0.16226912928759896,0.16226912928759896,0.03100263852242744,0.0,0.16029023746701848
P4,0.16193548387096773,0.1638709677419355,0.15741935483870967,0.1638709677419355,0.1638709677419355,0.03096774193548387,0.0,0.15806451612903225
CP2,0.16193548387096773,0.1638709677419355,0.15741935483870967,0.1638709677419355,0.1638709677419355,0.03096774193548387,0.0,0.15806451612903225
AF3,0.0918918918918919,0.08648648648648649,0.08468468468468468,0.08648648648648649,0.08648648648648649,0.3891891891891892,0.07927927927927927,0.09549549549549549
P2,0.0,0.0,0.0,0.0,0.0,0.2716049382716049,0.7283950617283951,0.0
CPz,0.1691919191919192,0.15593434343434343,0.1534090909090909,0.15593434343434343,0.15593434343434343,0.03345959595959596,0.0,0.17613636363636365
