,F7,Pz,P4,CP2,AF3,PO7,PO8,P2
F7,0.19519519519519518,0.19594594594594594,0.19594594594594594,0.19594594594594594,0.025525525525525526,0.19144144144144143,0.0,0.0
Pz,0.18439716312056736,0.19858156028368795,0.19858156028368795,0.19858156028368795,0.024113475177304965,0.18156028368794327,0.014184397163120567,0.0
P4,0.18439716312056736,0.19858156028368795,0.19858156028368795,0.19858156028368795,0.024113475177304965,0.18156028368794327,0.014184397163120567,0.0
CP2,0.18439716312056736,0.19858156028368795,0.19858156028368795,0.19858156028368795,0.024113475177304965,0.18156028368794327,0.014184397163120567,0.0
AF3,0.08521303258145363,0.08521303258145363,0.08521303258145363,0.08521303258145363,0.5714285714285714,0.08020050125313283,0.0,0.007518796992481203
PO7,0.1921921921921922,0.1921921921921922,0.1921921921921922,0.1921921921921922,0.024024024024024024,0.2072072072072072,0.0,0.0
PO8,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0
P2,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98
