,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.38513513513513514,0.0,0.0,0.0,0.0,0.3918918918918919,0.0,0.22297297297297297
Pz,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0
P4,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0
CP2,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.0
AF3,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.9032258064516129,0.0,0.0,0.0
AFz,0.38513513513513514,0.0,0.0,0.0,0.0,0.3918918918918919,0.0,0.22297297297297297
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.336734693877551,0.0,0.0,0.0,0.0,0.336734693877551,0.0,0.32653061224489793
