,F7,Pz,O2,P4,CP2,AF3,P2,CPz
F7,0.1671018276762402,0.1671018276762402,0.16449086161879894,0.1671018276762402,0.1671018276762402,0.0,0.0,0.1671018276762402
Pz,0.1671018276762402,0.1671018276762402,0.16449086161879894,0.1671018276762402,0.1671018276762402,0.0,0.0,0.1671018276762402
O2,0.1671018276762402,0.1671018276762402,0.16449086161879894,0.1671018276762402,0.1671018276762402,0.0,0.0,0.1671018276762402
P4,0.1671018276762402,0.1671018276762402,0.16449086161879894,0.1671018276762402,0.1671018276762402,0.0,0.0,0.1671018276762402
CP2,0.1671018276762402,0.1671018276762402,0.16449086161879894,0.1671018276762402,0.1671018276762402,0.0,0.0,0.1671018276762402
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CPz,0.1671018276762402,0.1671018276762402,0.16449086161879894,0.1671018276762402,0.1671018276762402,0.0,0.0,0.1671018276762402
