,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.23404255319148937,0.2553191489361702,0.0,0.0,0.0,0.0,0.2765957446808511,0.23404255319148937
F3,0.23404255319148937,0.2553191489361702,0.0,0.0,0.0,0.0,0.2765957446808511,0.23404255319148937
Pz,0.0,0.0,0.24,0.24,0.24,0.28,0.0,0.0
P4,0.0,0.0,0.2391304347826087,0.2391304347826087,0.2391304347826087,0.2826086956521739,0.0,0.0
CP2,0.0,0.0,0.2391304347826087,0.2391304347826087,0.2391304347826087,0.2826086956521739,0.0,0.0
AF3,0.0,0.0,0.24,0.22,0.22,0.32,0.0,0.0
AFz,0.24,0.26,0.0,0.0,0.0,0.0,0.28,0.22
P2,0.22727272727272727,0.25,0.0,0.0,0.0,0.0,0.2727272727272727,0.25
