,F7,Pz,P4,CP2,AF3,P2,CP4,FCz
F7,0.1678832116788321,0.1386861313868613,0.1386861313868613,0.1386861313868613,0.18248175182481752,0.0,0.13138686131386862,0.10218978102189781
Pz,0.16,0.144,0.144,0.144,0.16,0.0,0.136,0.112
P4,0.16,0.144,0.144,0.144,0.16,0.0,0.136,0.112
CP2,0.16,0.144,0.144,0.144,0.16,0.0,0.136,0.112
AF3,0.1518987341772152,0.12025316455696203,0.12025316455696203,0.12025316455696203,0.2848101265822785,0.0,0.11392405063291139,0.08860759493670886
P2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CP4,0.15447154471544716,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.15447154471544716,0.0,0.13821138211382114,0.11382113821138211
FCz,0.14563106796116504,0.14563106796116504,0.14563106796116504,0.14563106796116504,0.14563106796116504,0.0,0.14563106796116504,0.1262135922330097
