,F3,Pz,P4,CP2,AF3,AFz,PO8,P2
F3,0.4090909090909091,0.0,0.0,0.0,0.0,0.4090909090909091,0.18181818181818182,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.4090909090909091,0.0,0.0,0.0,0.0,0.4090909090909091,0.18181818181818182,0.0
PO8,0.34782608695652173,0.0,0.0,0.0,0.0,0.34782608695652173,0.30434782608695654,0.0
P2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
