,F7,Pz,P4,CP2,AF3,P2,CP4,FCz
F7,0.171875,0.1640625,0.1640625,0.1640625,0.0,0.0,0.15625,0.1796875
Pz,0.17094017094017094,0.1623931623931624,0.1623931623931624,0.1623931623931624,0.0,0.0,0.1623931623931624,0.1794871794871795
P4,0.17094017094017094,0.1623931623931624,0.1623931623931624,0.1623931623931624,0.0,0.0,0.1623931623931624,0.1794871794871795
CP2,0.17094017094017094,0.1623931623931624,0.1623931623931624,0.1623931623931624,0.0,0.0,0.1623931623931624,0.1794871794871795
AF3,0.0,0.0,0.0,0.0,0.7358490566037735,0.2641509433962264,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.5357142857142857,0.4642857142857143,0.0,0.0
CP4,0.17117117117117117,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.0,0.0,0.16216216216216217,0.18018018018018017
FCz,0.171875,0.1640625,0.1640625,0.1640625,0.0,0.0,0.15625,0.1796875
