,F7,Pz,P4,CP2,AF3,P2,CP4,FCz
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
