,F3,Pz,P4,CP2,AF7,AF3,AFz,P2
F3,0.200836820083682,0.13389121338912133,0.13389121338912133,0.13389121338912133,0.19665271966527198,0.0,0.200836820083682,0.0
Pz,0.17435897435897435,0.15897435897435896,0.15897435897435896,0.15897435897435896,0.17435897435897435,0.0,0.17435897435897435,0.0
P4,0.17435897435897435,0.15897435897435896,0.15897435897435896,0.15897435897435896,0.17435897435897435,0.0,0.17435897435897435,0.0
CP2,0.17435897435897435,0.15897435897435896,0.15897435897435896,0.15897435897435896,0.17435897435897435,0.0,0.17435897435897435,0.0
AF7,0.2,0.1346938775510204,0.1346938775510204,0.1346938775510204,0.19591836734693877,0.0,0.2,0.0
AF3,0.0,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.012345679012345678,0.5308641975308642,0.0,0.41975308641975306
AFz,0.200836820083682,0.13389121338912133,0.13389121338912133,0.13389121338912133,0.19665271966527198,0.0,0.200836820083682,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.47058823529411764
