,Fp1,F3,Pz,P4,CP2,AF3,AFz,P2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.32116788321167883,0.32116788321167883,0.32116788321167883,0.0364963503649635,0.0,0.0
P4,0.0,0.0,0.32116788321167883,0.32116788321167883,0.32116788321167883,0.0364963503649635,0.0,0.0
CP2,0.0,0.0,0.32116788321167883,0.32116788321167883,0.32116788321167883,0.0364963503649635,0.0,0.0
AF3,0.0,0.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.21739130434782608,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
