,F7,Pz,P4,CP2,AF3,P2,CP4,FCz
F7,0.22580645161290322,0.0,0.0,0.0,0.25806451612903225,0.0,0.25806451612903225,0.25806451612903225
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.12121212121212122,0.0,0.0,0.0,0.3181818181818182,0.0,0.22727272727272727,0.3333333333333333
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.1568627450980392,0.0,0.0,0.0,0.29411764705882354,0.0,0.2549019607843137,0.29411764705882354
FCz,0.12698412698412698,0.0,0.0,0.0,0.31746031746031744,0.0,0.2222222222222222,0.3333333333333333
