,F7,Pz,P4,CP2,AF3,P2,CP4,FCz
F7,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.25
Pz,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.25
P4,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.25
CP2,0.1875,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.25
AF3,0.0,0.0,0.0,0.0,0.9365079365079365,0.0,0.06349206349206349,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP4,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0
FCz,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.52
