,F7,Pz,P4,CP2,AF3,P2,CP4,FCz
F7,0.15656565656565657,0.15656565656565657,0.15656565656565657,0.15656565656565657,0.06060606060606061,0.0,0.15656565656565657,0.15656565656565657
Pz,0.15671641791044777,0.15671641791044777,0.15671641791044777,0.15671641791044777,0.05970149253731343,0.0,0.15671641791044777,0.15671641791044777
P4,0.15671641791044777,0.15671641791044777,0.15671641791044777,0.15671641791044777,0.05970149253731343,0.0,0.15671641791044777,0.15671641791044777
CP2,0.15671641791044777,0.15671641791044777,0.15671641791044777,0.15671641791044777,0.05970149253731343,0.0,0.15671641791044777,0.15671641791044777
AF3,0.14450867052023122,0.14450867052023122,0.14450867052023122,0.14450867052023122,0.1329479768786127,0.0,0.14450867052023122,0.14450867052023122
P2,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.8970588235294118,0.014705882352941176,0.014705882352941176
CP4,0.15671641791044777,0.15671641791044777,0.15671641791044777,0.15671641791044777,0.05970149253731343,0.0,0.15671641791044777,0.15671641791044777
FCz,0.15656565656565657,0.15656565656565657,0.15656565656565657,0.15656565656565657,0.06060606060606061,0.0,0.15656565656565657,0.15656565656565657
