,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,paracentral-rh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3717948717948718,0.0,0.05128205128205128,0.0,0.11421911421911422,0.11421911421911422,0.23892773892773891,0.10955710955710955
frontalpole-lh,0.0,0.7901785714285714,0.08258928571428571,0.0,0.0,0.0,0.0,0.12723214285714285
frontalpole-rh,0.10572687224669604,0.07268722466960352,0.7092511013215859,0.0,0.0,0.0,0.11233480176211454,0.0
medialorbitofrontal-lh,0.0,0.0,0.0,0.6206496519721578,0.015081206496519721,0.07308584686774942,0.20301624129930396,0.08816705336426914
paracentral-rh,0.059000602046959665,0.0,0.0,0.006622516556291391,0.3756773028296207,0.27092113184828415,0.12040939193257075,0.16736905478627334
posteriorcingulate-lh,0.05635422656699252,0.0,0.0,0.035077630822311676,0.25991949396204717,0.3105232892466935,0.1472110408280621,0.19091431857389304
rostralanteriorcingulate-lh,0.1141732283464567,0.0,0.026434195725534307,0.0984251968503937,0.11586051743532058,0.14735658042744657,0.3498312710911136,0.14791901012373454
rostralanteriorcingulate-rh,0.061855670103092786,0.03672680412371134,0.0,0.04768041237113402,0.18170103092783504,0.21649484536082475,0.16688144329896906,0.28865979381443296
