,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.18602455146364494,0.08404154863078375,0.18791312559017942,0.14919735599622286,0.10387157695939565,0.1048158640226629,0.09254013220018886,0.09159584513692162
frontalpole-rh,0.10569105691056911,0.13704994192799072,0.11033681765389082,0.13821138211382114,0.1091753774680604,0.12311265969802555,0.13821138211382114,0.13821138211382114
insula-rh,0.1703767123287671,0.07962328767123288,0.2191780821917808,0.16095890410958905,0.0976027397260274,0.09845890410958905,0.08732876712328767,0.08647260273972603
lateralorbitofrontal-lh,0.132569558101473,0.09738134206219312,0.15711947626841244,0.1988543371522095,0.09247135842880523,0.10229132569558101,0.1088379705400982,0.1104746317512275
medialorbitofrontal-lh,0.1306884480746791,0.1073512252042007,0.13302217036172695,0.1295215869311552,0.13185530921820304,0.13302217036172695,0.11785297549591599,0.11668611435239207
medialorbitofrontal-rh,0.12255965292841649,0.11279826464208242,0.12689804772234273,0.1334056399132321,0.12364425162689804,0.13665943600867678,0.12255965292841649,0.12147505422993492
rostralanteriorcingulate-lh,0.10672358591248667,0.12700106723585913,0.11099252934898612,0.14194236926360726,0.10992529348986126,0.12273212379935966,0.14087513340448238,0.13980789754535752
rostralanteriorcingulate-rh,0.10476190476190476,0.1259259259259259,0.10899470899470899,0.14497354497354498,0.10793650793650794,0.12063492063492064,0.14074074074074075,0.14603174603174604
