,FC1,TP9,Oz,F8,Fp2,AF7,C1,P2
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.24691358024691357,0.0,0.25102880658436216,0.25102880658436216,0.25102880658436216,0.0,0.0
Oz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.1352549889135255,0.0,0.2860310421286031,0.28824833702882485,0.29046563192904656,0.0,0.0
Fp2,0.0,0.12978723404255318,0.0,0.27872340425531916,0.2936170212765957,0.2978723404255319,0.0,0.0
AF7,0.0,0.125,0.0,0.26844262295081966,0.28688524590163933,0.319672131147541,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
