,FC1,TP9,Oz,F8,Fp2,AF7,C1,P2
FC1,0.36036866359447006,0.08847926267281106,0.1576036866359447,0.08110599078341015,0.08248847926267282,0.15714285714285714,0.0,0.0728110599078341
TP9,0.06858564321250889,0.40867093105899077,0.17768301350390903,0.04051172707889126,0.03980099502487562,0.04051172707889126,0.12224591329068941,0.10199004975124377
Oz,0.08876669285153181,0.1311861743912019,0.3225975386226761,0.08614820633673737,0.08012568735271014,0.09871694160775071,0.09505106048703849,0.0974076983503535
F8,0.04471238382316001,0.02838482793268023,0.08389851796031148,0.3087164029138407,0.2640040190906807,0.18462697814619441,0.03491585028887214,0.050741019844260236
Fp2,0.047233820459290185,0.029488517745302714,0.08115866388308977,0.27479123173277664,0.3001043841336117,0.20328810020876828,0.02661795407098121,0.03731732776617954
AF7,0.09340659340659341,0.031043956043956045,0.1054945054945055,0.20192307692307693,0.21483516483516482,0.32005494505494503,0.010714285714285714,0.022527472527472527
C1,0.0,0.16821515892420538,0.17750611246943765,0.06845965770171149,0.05036674816625917,0.019559902200488997,0.4308068459657702,0.08508557457212713
P2,0.08113590263691683,0.1460446247464503,0.18914807302231237,0.10294117647058823,0.07302231237322515,0.04208924949290061,0.0872210953346856,0.2783975659229209
