,FC1,TP9,Oz,F8,Fp2,AF7,C1,P2
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5178571428571429,0.2785714285714286,0.0,0.0,0.0,0.20357142857142857,0.0
Oz,0.0,0.36792452830188677,0.3632075471698113,0.0,0.0,0.0,0.2688679245283019,0.0
F8,0.0,0.0,0.0,0.35585585585585583,0.2882882882882883,0.31981981981981983,0.0,0.036036036036036036
Fp2,0.0,0.0,0.0,0.325,0.315,0.32,0.0,0.04
AF7,0.0,0.0,0.0,0.33962264150943394,0.29245283018867924,0.330188679245283,0.0,0.03773584905660377
C1,0.0,0.3352941176470588,0.3352941176470588,0.0,0.0,0.0,0.32941176470588235,0.0
P2,0.0,0.0,0.0,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.0,0.22857142857142856
