,FC1,TP9,Oz,F8,Fp2,AF7,C1,P2
FC1,0.165374677002584,0.0,0.16795865633074936,0.16795865633074936,0.16795865633074936,0.16795865633074936,0.0,0.16279069767441862
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.08609271523178808,0.0,0.2185430463576159,0.19337748344370861,0.20264900662251656,0.20132450331125828,0.0,0.09801324503311258
F8,0.08441558441558442,0.0,0.19480519480519481,0.2064935064935065,0.20909090909090908,0.20909090909090908,0.0,0.09610389610389611
Fp2,0.08094645080946451,0.0,0.19551681195516812,0.20049813200498132,0.21668742216687423,0.21419676214196762,0.0,0.0921544209215442
AF7,0.08135168961201501,0.0,0.19524405506883605,0.20150187734668334,0.21526908635794745,0.21401752190237797,0.0,0.09261576971214018
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.1497695852534562,0.0,0.17050691244239632,0.17050691244239632,0.17050691244239632,0.17050691244239632,0.0,0.16820276497695852
