,FC1,TP9,Oz,F8,Fp2,AF7,C1,P2
FC1,0.2560819462227913,0.06658130601792574,0.2330345710627401,0.117797695262484,0.11523687580025609,0.2112676056338028,0.0,0.0
TP9,0.16878980891719744,0.1624203821656051,0.16878980891719744,0.16878980891719744,0.1624203821656051,0.16878980891719744,0.0,0.0
Oz,0.23803191489361702,0.06914893617021277,0.24335106382978725,0.12101063829787234,0.11835106382978723,0.21010638297872342,0.0,0.0
F8,0.18199608610567514,0.10176125244618395,0.18199608610567514,0.1780821917808219,0.17416829745596868,0.18199608610567514,0.0,0.0
Fp2,0.18055555555555555,0.10317460317460317,0.18055555555555555,0.17857142857142858,0.1765873015873016,0.18055555555555555,0.0,0.0
AF7,0.22758620689655173,0.07172413793103448,0.22482758620689655,0.12689655172413794,0.12413793103448276,0.22482758620689655,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
