,TP9,FT10,FC6,F8,Fp2,AF7,C5,F2
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.49122807017543857,0.0,0.0,0.0,0.0,0.0,0.5087719298245614
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.29896907216494845,0.0,0.0,0.0,0.0,0.0,0.7010309278350515
