,FC1,TP9,Oz,F8,Fp2,AF7,C1,P2
FC1,0.9817073170731707,0.0,0.0,0.012195121951219513,0.006097560975609756,0.0,0.0,0.0
TP9,0.0,0.3296398891966759,0.33518005540166207,0.0,0.0,0.0,0.33518005540166207,0.0
Oz,0.0,0.30174563591022446,0.34663341645885287,0.0,0.0,0.0,0.3516209476309227,0.0
F8,0.5,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0
Fp2,0.4,0.0,0.0,0.4,0.2,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.2922705314009662,0.34057971014492755,0.0,0.0,0.0,0.3671497584541063,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
