,TP9,FT10,FC6,F8,Fp2,AF7,C5,F2
TP9,0.2534246575342466,0.2568493150684932,0.2568493150684932,0.0,0.0,0.0,0.0,0.2328767123287671
FT10,0.19480519480519481,0.34285714285714286,0.2857142857142857,0.0,0.0,0.0,0.0,0.17662337662337663
FC6,0.20555555555555555,0.3055555555555556,0.3,0.0,0.0,0.0,0.0,0.18888888888888888
F8,0.0,0.0,0.0,0.3148148148148148,0.30864197530864196,0.24691358024691357,0.12962962962962962,0.0
Fp2,0.0,0.0,0.0,0.31384615384615383,0.31076923076923074,0.24615384615384617,0.12923076923076923,0.0
AF7,0.0,0.0,0.0,0.2862190812720848,0.2862190812720848,0.2791519434628975,0.14840989399293286,0.0
C5,0.0,0.0,0.0,0.2529411764705882,0.2529411764705882,0.2529411764705882,0.2411764705882353,0.0
F2,0.25092250922509224,0.25092250922509224,0.25092250922509224,0.0,0.0,0.0,0.0,0.24723247232472326
