,FC1,TP9,Oz,F8,Fp2,AF7,C1,P2
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.38596491228070173,0.2631578947368421,0.3508771929824561,0.0,0.0,0.0
F8,0.0,0.0,0.3358208955223881,0.3283582089552239,0.3358208955223881,0.0,0.0,0.0
Fp2,0.0,0.0,0.36585365853658536,0.27439024390243905,0.3597560975609756,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
