,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.7161862527716186,0.2771618625277162,0.0,0.0,0.0,0.0,0.0,0.0066518847006651885
frontalpole-rh,0.49800796812749004,0.4940239043824701,0.0,0.0,0.0,0.0,0.0,0.00796812749003984
insula-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.0,0.0,0.6411214953271028,0.0,0.15327102803738318,0.08224299065420561,0.1233644859813084
parahippocampal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.32941176470588235,0.0,0.6705882352941176,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.5057471264367817,0.0,0.0,0.4942528735632184,0.0
temporalpole-rh,0.003115264797507788,0.0,0.0,0.2118380062305296,0.0,0.0,0.0,0.7850467289719626
