,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,paracentral-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2052401746724891,0.1703056768558952,0.0,0.008733624454148471,0.2052401746724891,0.0,0.2052401746724891,0.2052401746724891
frontalpole-rh,0.16059379217273953,0.20242914979757085,0.020242914979757085,0.0,0.203778677462888,0.005398110661268556,0.203778677462888,0.203778677462888
fusiform-lh,0.0,0.022339027595269383,0.29697766097240474,0.25492772667542707,0.023653088042049936,0.28252299605781866,0.056504599211563734,0.06307490144546649
isthmuscingulate-rh,0.006983240223463687,0.0,0.2737430167597765,0.3393854748603352,0.006983240223463687,0.32122905027932963,0.0223463687150838,0.029329608938547486
paracentral-lh,0.1680473372781065,0.178698224852071,0.01893491124260355,0.007100591715976331,0.20710059171597633,0.005917159763313609,0.20710059171597633,0.20710059171597633
parahippocampal-lh,0.0,0.007731958762886598,0.27963917525773196,0.29381443298969073,0.00902061855670103,0.32087628865979384,0.041237113402061855,0.04768041237113402
rostralanteriorcingulate-lh,0.1486910994764398,0.1581151832460733,0.04293193717277487,0.015706806282722512,0.18429319371727748,0.031413612565445025,0.2094240837696335,0.2094240837696335
rostralanteriorcingulate-rh,0.14549180327868852,0.15471311475409835,0.0471311475409836,0.020491803278688523,0.18032786885245902,0.035860655737704916,0.20594262295081966,0.21004098360655737
